"stock","temperature","oxygen","sex","fresh_mass","wing_area","ID_fly","cell_area","cell_number","cell_area_log","cell_number_log","wing_area_log","fresh_mass_log","cell_area_cat","cell_area_delta","fresh_mass_delta","wing_area_delta"
"28141",25,10,"female",0.876,1025005.347,"20191126-DRME-P4-A10",146.120222222222,7014.80829560438,2.16471032402312,3.84601580689698,6.0107261309201,-0.0574958938319193,"medium",-10.849948252554,-16.3323782234957,-7.26949170381268
"28141",25,10,"female",0.936,994433.195,"20191126-DRME-P4-A11",140.43425,7081.13010180921,2.14747303921831,3.85010257376514,5.99757561298346,-0.0287241512618947,"medium",-14.3190417848287,-10.6017191977077,-10.0353028314968
"28141",25,10,"female",0.855,1052913.191,"20191126-DRME-P4-A12",148.383358490566,7095.89809605868,2.17138519662372,3.85100736998078,6.0223925666045,-0.0680338852718274,"medium",-9.46917622547933,-18.3381088825215,-4.74471603591491
"28141",25,10,"female",0.796,981990.525,"20191126-DRME-P4-A2",145.100592592593,6767.6534427202,2.16166918610533,3.83043811129459,5.99210729739992,-0.0990869322623309,"medium",-11.4720389725261,-23.9732569245463,-11.1609702409778
"28141",25,10,"female",0.843,962491.038,"20191126-DRME-P4-A3",142.9876,6731.29025174211,2.15529837673027,3.8280983176422,5.98339669437247,-0.0741724253752577,"medium",-12.7612061809165,-19.4842406876791,-12.9250560053274
"28141",25,10,"female",0.937,1062241.039,"20191126-DRME-P4-A4",151.236884615385,7023.69029685727,2.17965772258971,3.84656535350578,6.0262230760955,-0.0282604091122217,"medium",-7.7281988452001,-10.5062082139446,-3.90084132942562
"28141",25,10,"female",0.811,974147.156,"20191126-DRME-P4-A5",145.635518518519,6688.93938724248,2.16326730640154,3.82535726055042,5.98862456695197,-0.0909791457888439,"medium",-11.1456729620445,-22.5405921680993,-11.8705466312409
"28141",25,10,"female",0.844,1010044.232,"20191126-DRME-P4-A6",148.383358490566,6806.99131138898,2.17138519662372,3.8329551962608,6.00434039288452,-0.073657553374345,"medium",-9.46917622547933,-19.388729703916,-8.62299859300915
"28141",25,10,"female",0.77,929284.12,"20191126-DRME-P4-A7",151.236884615385,6144.56005466717,2.17965772258971,3.78849079321591,5.96814851580563,-0.113509274827518,"medium",-7.7281988452001,-26.4565425023878,-15.9292299777875
"28141",25,10,"female",0.879,957768.03,"20191126-DRME-P4-A8",133.293525423729,7185.40549479306,2.12480905458237,3.85645128175096,5.98126033633332,-0.0560111249262281,"medium",-18.6757006771255,-16.0458452722063,-13.3523385885928
"28141",25,10,"female",0.873,978755.689,"20191126-DRME-P4-A9",148.383358490566,6596.12842677521,2.17138519662372,3.81928910277855,5.99067429940227,-0.0589857562944303,"medium",-9.46917622547933,-16.6189111747851,-11.4536204085235
"28196",25,21,"female",1.388,1167684.322,"20191126-DRME-P1-B4",206.137842105263,5664.5801182091,2.31415772544685,3.75316772371345,6.0673254491603,0.142389466118836,"large",7.5786577432752,-0.323159784560156,6.33273874910587
"28196",25,21,"female",1.397,1082252.508,"20191126-DRME-P1-B5",191.690463414634,5645.83385485925,2.28260050729943,3.75172809361616,6.03432860091559,0.145196406114182,"large",0.0388989509375604,0.323159784560145,-1.44693131049112
"28196",25,21,"female",1.332,1076105.18,"20191126-DRME-P1-B6",187.60319047619,5736.07078466276,2.27324021994082,3.75861450200402,6.03185472194484,0.124504224834282,"large",-2.09415596056022,-4.34470377019749,-2.00672492072772
"28196",25,21,"female",1.434,1036384.551,"20191126-DRME-P1-B7",206.663078947368,5014.85101392465,2.31526289539044,3.70025803510488,6.01552093049532,0.156549151331781,"large",7.85276692135686,2.98025134649909,-5.62380120310257
"28196",25,21,"female",1.326,1124129.221,"20191126-DRME-P1-B8",191.541390243902,5868.8580027981,2.28226263528751,3.76855360187219,6.0508162371597,0.122543524068754,"large",-0.0388989509375492,-4.77558348294435,2.36648426699428
"28196",25,21,"female",1.425,1114031.225,"20191126-DRME-P1-B9",186.980880952381,5957.99538073475,2.27179720160935,3.77510016216835,6.0468973637777,0.153814864344529,"large",-2.41892516639143,2.33393177737882,1.44693131049112
"28196",25,10,"female",1.191,977670.025,"20191126-DRME-P3-A5",178.532272727273,5476.15291098375,2.25171673361623,3.73847556646511,5.99019230008134,0.0759117614827775,"large",-6.8280619040886,-14.4703770197487,-10.9705171230715
"28196",25,10,"female",1.149,978552.589,"20191126-DRME-P3-A6",182.684186046512,5356.52598167889,2.26170095452283,3.72888321578676,5.9905841703096,0.0603200286882852,"large",-4.66127264604416,-17.4865350089767,-10.8901482721131
"28196",25,10,"female",1.252,1073092.141,"20191126-DRME-P3-A7",178.532272727273,6010.63395770054,2.25171673361623,3.77892028062354,6.03063701423977,0.0976043288744109,"large",-6.8280619040886,-10.0897666068223,-2.28110103659361
"28196",17,21,"female",1.416,1407433.34,"20191204-DRME-P5-D10",212.639432432432,6618.87272694457,2.32764380440099,3.8207840302018,6.14842783460279,0.15106325335375,"large",10.9716900630584,1.68761220825853,28.1649833172989
"28196",17,21,"female",1.348,1473710.004,"20191204-DRME-P5-D11",238.413909090909,6181.30884066023,2.3773315885901,3.791080443065,6.1684120316551,0.129689892199301,"large",24.4228040100958,-3.19569120287253,34.2003295709881
"28196",17,21,"female",1.414,1399448.177,"20191204-DRME-P5-D12",224.790257142857,6225.57309550401,2.35177748411771,3.79417933661255,6.14595682073026,0.150449409460881,"large",17.3129294952332,1.5439856373429,27.4378310937478
"28196",17,21,"female",1.501,1444714.655,"20191204-DRME-P5-E1",230.551764705882,6266.33527113982,2.36276845077618,3.79701362746089,6.15978207823707,0.17638069224327,"large",20.3197294300626,7.79174147217234,31.5599285550052
"28196",17,21,"female",1.5,1428526.57,"20191204-DRME-P5-E10",253.795451612903,5628.65315718437,2.40448383463371,3.75040448785689,6.1548883224906,0.176091259055681,"large",32.4500816881665,7.71992818671454,30.0857943384859
"28196",17,21,"female",1.303,1384681.07,"20191204-DRME-P5-E11",212.639432432432,6511.87342893229,2.32764380440099,3.81370595059575,6.14134975499674,0.114944415712585,"large",10.9716900630584,-6.42728904847397,26.093095276775
"28196",17,21,"female",1.3,1374056.947,"20191204-DRME-P5-E12",231.401735294118,5937.97166323553,2.36436661142573,3.77363812075585,6.13800473218158,0.113943352306837,"large",20.7633097745048,-6.6427289048474,25.1256316617266
"28196",17,21,"female",1.418,1421135.635,"20191204-DRME-P5-E2",245.86434375,5780.16158554915,2.39069555014808,3.76193997937753,6.15263552952561,0.151676230847048,"large",28.3110166354113,1.83123877917413,29.4127542490886
"28196",17,21,"female",1.283,1373739.534,"20191204-DRME-P5-E3",218.546083333333,6285.81172925771,2.3395430277007,3.79836136901866,6.13790439671936,0.108226656374928,"large",14.0542370092545,-7.86355475763018,25.0967271085279
"28196",17,21,"female",1.439,1442000.032,"20191204-DRME-P5-E4",217.743333333333,6622.47615081977,2.33794486705114,3.82102040296987,6.15896527002101,0.158060793936605,"large",13.6353000172813,3.33931777378815,31.3127270701322
"28196",17,21,"female",1.311,1381894.476,"20191204-DRME-P5-E5",207.043657894737,6674.41103992941,2.31606193185118,3.82441294892894,6.14047488078012,0.117602691690084,"large",8.05138242982004,-5.8527827648115,25.8393399028103
"28196",17,21,"female",1.358,1434939.429,"20191204-DRME-P5-E6",218.546083333333,6565.84372098486,2.3395430277007,3.81729054151826,6.15683356921896,0.132899769944483,"large",14.0542370092545,-2.47755834829443,30.669767975739
"28196",17,21,"female",1.484,1451404.328,"20191204-DRME-P5-E7",218.546083333333,6641.18206038162,2.3395430277007,3.82224538608666,6.16178841378736,0.171433900943008,"large",14.0542370092545,6.57091561938958,32.1691096821505
"28196",17,21,"female",1.299,1379235.215,"20191204-DRME-P5-E8",218.546083333333,6310.9582837792,2.3395430277007,3.80009530944361,6.13963833714431,0.113609151073028,"large",14.0542370092545,-6.71454219030522,25.5971798430654
"28196",17,21,"female",1.343,1415484.937,"20191204-DRME-P5-E9",231.401735294118,6117.00225670686,2.36436661142573,3.78653864071934,6.15090525214507,0.128076012668715,"large",20.7633097745048,-3.55475763016159,28.8981852145785
"28196",17,10,"female",1.366,1416883.771,"20191204-DRME-P7-H10",230.845735294118,6137.79487498336,2.36332185568881,3.78801237022298,6.15133422591178,0.135450699345514,"large",20.4731460030478,-1.90305206463195,29.0255671169241
"28196",17,10,"female",1.34,1388907.098,"20191204-DRME-P7-H11",212.068540540541,6549.33114765548,2.32647624756891,3.81619694980636,6.14267319737527,0.127104798364808,"large",10.6737545514657,-3.77019748653501,26.4779297074546
"28196",17,10,"female",1.291,1403461.981,"20191204-DRME-P7-H12",207.175026315789,6774.281659126,2.3163374026807,3.83086324965452,6.14720065233523,0.11092624226642,"large",8.11994062496928,-7.2890484739677,27.8033397882476
"28196",17,10,"female",1.279,1352376.871,"20191204-DRME-P8-A1",202.536871794872,6677.18849913748,2.30650409796728,3.82459363667675,6.13109773464404,0.106870544478654,"large",5.69939312786572,-8.15080789946141,23.1513807328281
"28196",17,10,"female",1.309,1393675.681,"20191204-DRME-P8-A2",212.068540540541,6571.81719385472,2.32647624756891,3.81768547429979,6.14416172186871,0.116939646550756,"large",10.6737545514657,-5.99640933572712,26.9121707782553
"28196",17,10,"female",1.354,1347779.912,"20191204-DRME-P8-A3",217.959333333333,6183.63018177703,2.33837547086862,3.79124350826859,6.12961897913721,0.131618664349126,"large",13.7480255112287,-2.76481149012567,22.7327682438378
"28196",17,10,"female",1.289,1339593.598,"20191204-DRME-P8-A4",196.1634,6828.96808477015,2.29261798030795,3.83435508304487,6.12697306335281,0.110252917353403,"large",2.37322296010578,-7.43267504488332,21.9872986237703
"28196",17,10,"female",1.391,1406036.351,"20191204-DRME-P8-A5",196.1634,7167.67934793137,2.29261798030795,3.8553785685655,6.14799654887345,0.143327129992046,"large",2.37322296010578,-0.107719928186722,28.0377694260325
"28196",17,10,"female",1.491,1423086.251,"20191204-DRME-P8-A6",217.959333333333,6529.1365560548,2.33837547086862,3.81485575191292,6.15323122278154,0.173477643452995,"large",13.7480255112287,7.07360861759425,29.5903830290765
"28196",17,10,"female",1.35,1443127.588,"20191204-DRME-P8-A7",224.186742857143,6437.16737933784,2.35060992728563,3.80869480180844,6.15930472909407,0.130333768495006,"large",16.9979690972638,-3.05206463195691,31.4154056068857
"28196",17,10,"female",1.259,1352328.89,"20191204-DRME-P8-A8",212.068540540541,6376.8481951781,2.32647624756891,3.80460607846111,6.13108232603003,0.100025730107863,"large",10.6737545514657,-9.5870736086176,23.1470114430793
"28196",17,10,"female",1.429,1428100.276,"20191204-DRME-P8-A9",218.68475,6530.40633148859,2.33981849853022,3.81494020455734,6.15475870308756,0.15503222879097,"large",14.1266039930231,2.62118491921006,30.0469747639842
"28247",25,10,"female",1.171,968275.707,"20191126-DRME-P3-F4",157.01952,6166.59449092699,2.19595364541131,3.79004539059542,5.98599903600673,0.0685568950723631,"medium",-3.40125575060198,-20.0682593856655,-7.89327651611538
"28247",25,10,"female",1.127,983722.417,"20191126-DRME-P3-F5",153.375254901961,6413.82743017318,2.18575529751125,3.80711727066386,5.99287256817511,0.0519239160461065,"medium",-5.64321542658685,-23.0716723549488,-6.42391625392948
"28247",25,10,"female",1.144,1009026.883,"20191126-DRME-P3-F6",163.562,6169.07889974444,2.21368241237174,3.79022032471059,6.00390273708233,0.0584260244570054,"medium",0.62369192645626,-21.9112627986348,-4.01684207462307
"28247",17,21,"female",1.077,1233368.976,"20191204-DRME-P5-G10",195.969,6293.69428838235,2.29218737649047,3.79890564355128,6.09109302004175,0.0322157032979816,"medium",20.5605475791181,-26.4846416382253,17.3235829472627
"28247",17,21,"female",1.256,1409553.735,"20191204-DRME-P5-G11",191.89412195122,7345.47635262281,2.28306167174825,3.86601996494689,6.14908163669514,0.0989896394011773,"medium",18.0536738956319,-14.2662116040956,34.0830665963633
"28247",17,21,"female",1.129,1378188.858,"20191204-DRME-P5-G12",207.043657894737,6656.51327847331,2.31606193185118,3.82324680267781,6.13930873452898,0.0526939419249679,"medium",27.3737007821291,-22.9351535836178,31.0994989698494
"28247",17,21,"female",1.236,1222205.988,"20191204-DRME-P5-G4",224.790257142857,5437.09502153055,2.35177748411771,3.73536692302668,6.08714440714439,0.092018470752797,"medium",38.2914465634545,-15.6313993174061,16.261709514379
"28247",17,21,"female",1.049,1290125.083,"20191204-DRME-P5-G5",212.639432432432,6067.19585470087,2.32764380440099,3.7829880145984,6.11063181899939,0.0207754881935578,"medium",30.8162332357002,-28.3959044368601,22.7224781334979
"28247",17,21,"female",1.04,1294912.12,"20191204-DRME-P5-G6",196.691475,6583.46844976377,2.29378553714002,3.8184547586177,6.11224029575772,0.0170333392987804,"medium",21.0050157430227,-29.0102389078498,23.1778425406379
"28247",17,21,"female",1.239,1336768.25,"20191204-DRME-P5-G7",191.89412195122,6966.17612049531,2.28306167174825,3.84299445019577,6.12605612194402,0.0930713063760635,"medium",18.0536738956319,-15.4266211604096,27.1593851572136
"28247",17,21,"female",1.103,1398724.77,"20191204-DRME-P5-G8",207.043657894737,6755.69966364836,2.31606193185118,3.82967033401331,6.14573226586448,0.0425755124401906,"medium",27.3737007821291,-24.7098976109215,33.0529669277865
"28247",17,21,"female",1.185,1306261.496,"20191204-DRME-P5-G9",207.043657894737,6309.11136946835,2.31606193185118,3.79996819371105,6.11603012556223,0.0737183503461227,"medium",27.3737007821291,-19.1126279863481,24.2574460351688
"28247",17,21,"female",1.082,1370465.746,"20191204-DRME-P5-H1",201.734846153846,6793.4012002808,2.30478092144149,3.83208726362988,6.13686818507136,0.0342272607705507,"medium",24.1077084543822,-26.1433447098976,30.3648419540052
"28247",17,21,"female",1.114,1322257.657,"20191204-DRME-P5-H3",182.968813953488,7226.68321682472,2.2623770728884,3.8589390177455,6.1213160906339,0.0468851908377101,"medium",12.5628053423467,-23.9590443686007,25.7790725382188
"28247",17,21,"female",1.149,1399527.53,"20191204-DRME-P5-H5",206.283157894737,6784.49731079916,2.31446377120162,3.83151767465843,6.14598144586005,0.0603200286882852,"medium",26.9058395569664,-21.5699658703072,33.1293290556488
"28247",17,21,"female",1.08,1239129.864,"20191204-DRME-P5-H6",196.329925,6311.4671082363,2.29298650067929,3.80013032326183,6.09311682394112,0.0334237554869497,"medium",20.7825894104026,-26.2798634812287,17.8715844247361
"28247",17,10,"female",1.281,1327328.891,"20191204-DRME-P7-F10",196.8308,6743.50198749383,2.29409305762902,3.82888548983888,6.1229785474679,0.107549129744686,"medium",21.0907287807555,-12.5597269624574,26.2614710373068
"28247",17,10,"female",1.251,1313514.024,"20191204-DRME-P7-F12",212.790054054054,6172.81681627062,2.32795132488999,3.79048338909034,6.11843471398033,0.0972573096934199,"medium",30.9088959791951,-14.6075085324232,24.9473389925423
"28247",17,10,"female",1.034,1309505.757,"20191204-DRME-P7-F4",187.457904761905,6985.59902642269,2.27290375855908,3.84420365350178,6.11710741206086,0.0145205387579237,"medium",15.3245036007195,-29.419795221843,24.5660546769806
"28247",17,10,"female",1.231,1210236.549,"20191204-DRME-P7-F5",187.457904761905,6456.04436119754,2.27290375855908,3.80996650587714,6.08287026443622,0.0902580529313163,"medium",15.3245036007195,-15.9726962457338,15.1231228491761
"28247",17,10,"female",1.054,1248702.629,"20191204-DRME-P7-F6",171.157217391304,7295.64693813163,2.23339521727541,3.86306380880017,6.09645902607558,0.0228406108765278,"medium",5.29628589630913,-28.0546075085324,18.7821887210713
"28247",17,10,"female",1.065,1192555.513,"20191204-DRME-P7-F7",192.030048780488,6210.25470010283,2.28336919223725,3.79310941218638,6.07647860442363,0.0273496077747565,"medium",18.1372963714688,-27.3037542662116,13.4412234872615
"28247",17,10,"female",1.159,1338991.989,"20191204-DRME-P7-F8",192.030048780488,6972.82533386543,2.28336919223725,3.84340878645997,6.12677797869722,0.064083435963596,"medium",18.1372963714688,-20.8873720136519,27.3709171740686
"28247",17,10,"female",1.162,1268862.073,"20191204-DRME-P7-F9",196.218875,6466.56481441961,2.2927407814031,3.81067363486769,6.10341441627079,0.0652061280543119,"medium",20.7142712130925,-20.6825938566553,20.6998453561323
"28247",17,10,"female",1.109,1257970.363,"20191204-DRME-P7-G1",206.546184210526,6090.50400910718,2.31501717611425,3.78465323340742,6.09967040952167,0.0449315461491601,"medium",27.0676539085184,-24.3003412969283,19.6637771020346
"28247",17,10,"female",1.145,1302568.797,"20191204-DRME-P7-G2",191.433048780488,6804.30471800942,2.28201691601133,3.83278375443888,6.1148006704502,0.0588054866759068,"medium",17.7700206957,-21.8430034129693,23.9061799616287
"28247",17,10,"female",1.261,1179622.761,"20191204-DRME-P7-G3",206.546184210526,5711.18157185439,2.31501717611425,3.75672596762422,6.07174314373847,0.100715086573082,"medium",27.0676539085184,-13.9249146757679,12.2110021734992
"28247",17,10,"female",1.121,1354552.629,"20191204-DRME-P7-G4",201.250128205128,6730.69200541997,2.30373616570456,3.82805971781764,6.1317958835222,0.0496056125949731,"medium",23.8095089365051,-23.481228668942,28.8511149683031
"28247",17,10,"female",1.13,1326909.979,"20191204-DRME-P7-G5",196.218875,6762.39724134592,2.2927407814031,3.83010067880143,6.12284146020453,0.0530784434834197,"medium",20.7142712130925,-22.8668941979522,26.2216222509857
"28247",25,21,"female",1.465,1051254.1,"new_fly",162.5482,6457.345,2.210982,3.810054,6.021708,0.1658376,"medium",0,0,0
